Area / Date;Production Type;Code;Name;Intalled Capacity at the beginning of year [MW];Current Installed Capacity [MW];Location;Voltage Connection Level [kV];Commissioning Date;Decommissioning Date;bzn;bidding_zone_extended_name;start;end;start_year;bidding_zone
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S05SSPRY;SOSPIROLO;40.0;40.0;5025056;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S01VALLS;VILLA;40.0;40.0;1001073;220;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S04MSCRZ;MASOCORONA;40.0;40.0;4022001;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01SMPYV;SAMPEYRE;40.0;40.0;1004205;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S04CRAOR;CAORIA;39.0;39.0;4022038;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Other;26WIMPI-S03ELMLH;PARONA;39.0;39.0;3018109;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01CRGEA;CREGO;39.0;39.0;1103026;220;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S04BMRN3;BRUNICO;38.0;38.0;4021063;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S03ECDVN;CIVIDATE;38.0;38.0;3017055;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S03SCNDX;CAMPO;38.0;38.0;3014046;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S03RGLDS;REGOLEDO;38.0;38.0;3014024;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04MRLNK;MARLENGO;38.0;38.0;4021048;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04ALAAF;ALA;38.0;38.0;4022001;220;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-0137768T;SANT'ANDREA ENERGIA PULITA;37.0;37.0;6031007;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S06CNVAX;CANEVA;36.0;36.0;6093009;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Pumped Storage;26WIMPI-S04PRCMY;PRACOMUNE;35.0;35.0;4021104;220;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01BRSSP;BROSSASCO;35.0;35.0;1004033;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Pumped Storage;26WIMPI-S01TLSSX;TELESSIO;35.0;35.0;1001134;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S04SPNCE;S.PANCRAZIO;34.0;34.0;4021084;220;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05ARSIQ;ARSIE';34.0;34.0;5025004;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-S08DCSTV;DISTER COGENERAZIONE;34.0;34.0;8039010;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S02ISLLF;ISOLLAZ;32.0;32.0;2007014;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05QRUEM;QUERO;32.0;32.0;5025070;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01V2RZE;VARZO 2;32.0;32.0;1103071;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S02SCLRH;ST. CLAIR;31.0;31.0;2007020;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Solar;26WIMPI-01218085;ALFONSINE;31.0;31.0;8039001;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-S08TEMP6;T.ENERGY;31.0;31.0;8039010;15;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01VTZZU;VIZZOLA T.;31.0;31.0;3012140;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S02CHVNI;CHAVONNE;30.0;30.0;2007074;132;17.11.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S08FRNTD;FARNETA;30.0;30.0;8036025;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01CTRV9;CREVOLA T.;30.0;30.0;1103025;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05PLSEK;PELOS;30.0;30.0;5025065;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S03UPTVS;PARAVISO;30.0;30.0;3017143;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05CHVIA;CHIEVO;29.0;29.0;5023091;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-S05BTRGK;BORGO TRENTO;29.0;29.0;5023091;20;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-0938745H;MANTOVA CARTIERA;29.0;29.0;3020030;132;16.07.2021;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S02CHTLS;CHATILLON;29.0;29.0;2007020;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05STNGL;LA STANGA;29.0;29.0;5025053;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S02CHMGM;CHAMPAGNE2;29.0;29.0;2007074;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S01CSTD6;CASTELDELF;28.0;28.0;1004047;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Solar;26WIMPI-00998254;IMPIANTO FV SANT'ALBERTO FORELLO;28.0;28.0;8039014;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S04LPPGZ;LAPPAGO;28.0;28.0;4021088;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S03VBRNR;VOBARNO;28.0;28.0;3017204;220;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05CNCNX;CENCENIGHE;27.0;27.0;5025010;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04CTNT7;CENTRALE TEL;27.0;27.0;4021038;60;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-0884908C;BIOMASSE RUSSI;27.0;27.0;8039016;132;15.12.2018;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S08SNVNQ;SUVIANA;27.0;27.0;8037010;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04CENRY;IMPIANTO IDROELETTRICO DEL PASSIRIO;26.0;26.0;4021080;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Solar;26WIMPI-0364390Z;Alfonsine 2;25.0;25.0;8039001;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-S07CNSR2;CENTRALE DI COGENERAZIONE;25.0;25.0;7010025;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S06BRCS6;BARCIS;25.0;25.0;6093027;60;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Waste;26WIMPI-S08FCTVE;FEATV2;25.0;25.0;8037030;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S05CVLLF;CAVILLA;24.0;24.0;5024125;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Solar;26WIMPI-0364301N;Sant'Alberto 2;24.0;24.0;8039014;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04PDVRN;PRATI DI VIZZE;24.0;24.0;4021107;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-S08SBMRJ;CENTRALE A BIOMASSE BANDO D'ARGENTA;24.0;24.0;8038001;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05AGRD9;AGORDO;24.0;24.0;5025001;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-S03CLGN4;LINATE 1;20.0;24.0;3015146;22;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01CLCAH;CALICE;23.0;23.0;1103028;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S01BRDN6;BARDONECCHIA;23.0;23.0;1001022;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01CLCNS;CALCINERE;23.0;23.0;1004157;60;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S02ZNUI3;ZUINO;23.0;23.0;2007029;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Coal-derived gas;26WIMPI-S07CERNC;CAIRO;22.0;22.0;7009015;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S02MNAEP;MAEN;22.0;22.0;2007071;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-1048377W;MAEN MARMORE;22.0;22.0;2007071;150;01.03.2019;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01LMEIK;LEMIE;22.0;22.0;1001131;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01QNCNO;QUINCINETTO 2;21.0;21.0;1001210;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04RPST7;RIO PUSTERIA;21.0;21.0;4021074;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04SCLMF;CENTRALE S.COLOMBANO;21.0;21.0;4022161;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04SRNT9;SARENTINO;21.0;21.0;4021086;60;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01CMNI1;CIMENA;21.0;21.0;1001064;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01BTTG1;BATTIGGIO;20.0;20.0;1103007;60;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-11096377;Cascinassa;20.0;20.0;7009015;132;18.12.2021;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S05MCPLT;MALGA CIAPELA;20.0;20.0;5025044;132;17.11.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0536004N;MONTE SCASSELLA;20.0;20.0;8034040;220;06.06.2019;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S06CHVLZ;CHIEVOLIS;20.0;20.0;6093045;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-S01SMPT4;SPINETTA MARENGO;;20.0;1006003;132;24.01.2022;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04SSLSD;S.SILVESTRO;19.0;19.0;4022097;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S02HECY3;HYDRO ELECTRIQUE CLAVALITE;19.0;19.0;2007027;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-S01CCBLY;CENTRALE DI COGENERAZIONE DI BARDONECCHIA;19.0;19.0;1001022;15;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S03ABMRS;BRAULIO;19.0;19.0;3014009;20;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S05MLNOU;MOLINE;19.0;19.0;5025058;220;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-S05SCTIU;SICET;18.0;18.0;5025035;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01ACCGE;ACCEGLIO;18.0;18.0;1004001;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-S01KMBRG;KIMBERLY CLARK SRL;18.0;18.0;1003130;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-S01CDRGT;COGENERAZIONE DI RIVOLI CENTO;18.0;18.0;1001219;20;01.05.2018;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04CTNB6;RIO RIVA;18.0;18.0;4021017;20;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S06PGNTJ;PONTE GIULIO;18.0;18.0;6093027;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01FUNS8;FENESTRELLE;18.0;18.0;1001103;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S03TLMNC;TALAMONA;18.0;18.0;3014063;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S02H1NO5;HONE1;18.0;18.0;2007034;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S06SLNRP;S.LEONARDO;18.0;18.0;6093027;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMZI-S01GGLO0;GOGLIO;18.0;18.0;1103006;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01BRDTV;BARDONETTO;18.0;18.0;1001134;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-0305585E;Vaprio d'adda;18.0;18.0;3015230;132;31.12.2017;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-0077109F;BiOlevano biomassa;18.0;18.0;3018104;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-0543164A;Biogen Chivasso;17.0;17.0;1001082;15;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01CRTOP;CROT;17.0;17.0;1001282;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05CSTL3;CASTELLETTO;17.0;17.0;5026007;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-S05ZTGNU;Zignago Power;16.0;16.0;5027016;10;31.12.2017;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S03MILLT;MALLERO;16.0;16.0;3014061;132;17.11.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-S03SRCOL;C.T.E.C.;16.0;16.0;3019036;15;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05ZVEI1;ZEVIO;16.0;16.0;5023097;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S04MTDRS;M.DI TURES;16.0;16.0;4021017;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Water Reservoir;26WIMPI-S02GRSSV;GRESSONEY;16.0;16.0;2007032;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01PMNTP;PONTE MARM;16.0;16.0;1004038;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01VRZAE;VARZO CAIRASCA;16.0;16.0;1103067;132;17.11.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S01CEMPM;Centrale idroelettrica Megolo e Ceppomorelli;16.0;16.0;1103054;132;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-S03NCDCG;NIC;15.0;15.0;3015242;22;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
BZN|IT-North / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S05SNRV3;SORIO NUOVA;15.0;15.0;5023091;20;31.12.2014;;BZN;IT-North;2022-01-01;2023-01-01;2022;IT_NORD
